UniProt IDs,Clusters,DPC_0h_1,DPC_0h_2,DPC_0h_3,DPC_0h_4,DPC_3h_1,DPC_3h_2,DPC_3h_3,DPC_3h_4,DPC_6h_1,DPC_6h_2,DPC_6h_3,DPC_6h_4,DPC_9h_1,DPC_9h_2,DPC_9h_3,DPC_9h_4,DPC_12h_1,DPC_12h_2,DPC_12h_3,DPC_12h_4,DPC_18h_1,DPC_18h_2,DPC_18h_3,DPC_18h_4,DPC_24h_1,DPC_24h_2,DPC_24h_3,DPC_24h_4,DPC_36h_1,DPC_36h_2,DPC_36h_3,DPC_36h_4
Q9BRA2,41,285446.2188,282271,297985.4375,302897.4688,282810.9375,268963.75,278960.0313,279679.4375,301195,284249.5,294124.25,308234.0625,299975.0938,292227.25,306485.5938,296959.75,246575.5156,227679.5156,218849.125,244613.5313,233415.6094,236124.9219,217292.8906,200685.9063,202065.8594,214051.5313,185584.0781,195471.4844,251951.5,256781.0625,202607.6875,204432.3281
Q9BRD0,36,24681.95898,25301.7793,23166.71289,25738.83203,27529.58203,24226.68555,24640.68945,23569.23633,24567.74805,25062.88477,23717.00391,22726.36328,25086.74023,21122.82813,19104.67383,19823.54688,32567.25781,22963.43945,21667.59375,22124.24219,21836.92578,22174.11914,22774.24609,20494.30078,22212.30078,22698.48242,20191.0332,23218.07617,16627.04492,18041.48242,17099.61914,16935.26953
Q9BRG1,12,47982.60156,44589.63281,44104.69531,45421.36328,47870.41797,39947.99219,46933.64453,52136.33594,53140.39844,52342.44531,59183.81641,49254.32813,58708.31641,53900.39453,56914.78906,57577.08984,49168.28906,26999.07617,21714.03125,25558.39063,29400.52344,24762.02734,22845.01172,11804.52148,21213.87891,24216.69531,29995.42773,27040.4043,36584.00781,28545.22266,16628.81445,28572.83984
Q9BRJ6,63,114962.7031,109735.4922,105537.6328,109613.2578,116977.0781,110952.3906,115196.6641,109243.7813,102680.3594,99276.78906,102355.4609,98178.35156,97128.07813,97321.89844,100691.375,99457.99219,111643.375,109072.9297,99290.10156,99676.59375,97722.82031,98902.125,100925.2656,91596.57813,93234.89063,106395.3594,111123.8047,98669.89063,88060.64063,77270.42188,90071.57031,77402.01563
Q9BRJ7,38,25419.87695,25319.20313,25678.95898,29475.73633,24575.89258,31951.83008,25440.45313,36539.81641,24394.97852,28782.34375,29987.25586,34410.88672,27264.75781,30646.44531,34265.94141,38243.82813,32987.33203,36112.17188,32683.71484,36018.23828,38682.03516,40498.60938,34399.13281,33054.97266,42166.20703,47277.26953,45651.19141,33742.34766,38796.57422,45781.78906,45526.71875,34562.83594
Q9BRK5,61,17144.25977,6902.145508,14928.44434,12631.03418,12976.64453,5364.357422,5662.740723,5884.272949,13913.88965,8045.727051,7970.822266,6458.214355,13089.69434,5695.226074,8071.060059,5554.879395,4830.677734,4430.786133,3667.66626,5989.117676,3248.013672,2233.815186,4554.456055,2281.538574,2232.341064,4651.124023,2377.549316,3849.912598,6791.243652,2255.257568,5625.905273,3071.214111
Q9BRL6,10,25395.8418,23892.31055,25982.79688,22989.86719,22181.48828,15201.79688,7802.586914,23986.5,25171.71484,6484.977539,6091.30127,3391.0625,21923.33789,17553.07227,15758.76465,12184.88965,39933.16016,21518.10547,27705.41602,30451.19531,26483.12305,28523.67383,30040.08789,29576.78516,7821.527344,29823.00391,7686.887695,22253.05859,21569.42969,15603.33301,16485.37305,18634.49805
Q9BRP4,61,37686.54297,31058.46875,32034.63867,36251.02734,36510.91016,21052.83008,22616.56836,20071.74414,33609.82813,30812.83203,23031.45703,22611.35156,35789.76172,20586.01758,17489.11328,17383.23633,35493.75781,7653.688965,4645.52832,2194.381348,5346.79541,5579.814941,2595.413818,3382.533936,5830.948242,3324.867432,3205.405029,5114.714844,13870.25879,7308.097168,3457.834473,4576.60791
Q9BRP8,6,83831.09375,70233.58594,77440.45313,81176.67969,67470.79688,61218.76953,55947.19531,58770.92188,75809.39063,47504.92969,67445.35938,64651.625,86042.39844,74727.94531,73206.27344,59750.90625,71030.20313,31797.95508,28254.27148,21816.94727,29535.08594,32244.10742,32868.13281,30683.09961,41450.59766,43856.78906,38283.40234,34887.97656,64769.34766,43676.51563,38883.19531,42887.33984
Q9BRQ0,30,72138.45313,61135.21094,68212.8125,71247.69531,73970.17188,56045.48828,50688.23438,57724.41797,62278.83594,61642.66406,59719.21875,53933.6875,70250.92188,60007.38281,58150.92578,57154.47266,69338.58594,46678.88672,37836.49219,36679.91406,48140.59375,34671.70313,28414.98242,48422.38281,45363.05078,30997.79297,37935.39453,44348.60547,34311.22656,23467.29102,37832.78516,17886.34375
Q9BRQ8,6,23999.82422,24543.86133,23703.04102,24761.21289,21223.96484,21593.50195,22590.56055,23596.06055,28291.02344,27884.88281,26748.88281,24545.54492,29702.55859,25546.19141,24457.52344,27928.28125,25860.91211,20007.89063,16404.21289,14481.67773,18909.60547,6597.786133,11323.58594,9971.365234,17415.00391,17510.22266,17062.54883,16166.00391,18142.96094,16507.74805,17504.79883,20939.92969
Q9BRR0,34,7385.454102,9366.839844,9467.433594,9140.183594,8813.623047,9304.676758,11108.38281,10391.52539,6981.98584,7997.644043,9731.580078,9410.902344,7978.918945,8617.826172,10695.35547,11562.36328,7821.92334,10511.0166,13239.45313,12043.33984,6874.34375,11764.57227,6576.561035,11033.79785,11989.0459,10477.58203,11074.26563,7361.975098,10792.51953,8778.978516,4577.993652,7359.203613
Q9BRT6,50,30497.76563,16945.36914,15100.61133,16552.93359,23519.95703,11776.0752,15278.17773,11901.92871,23464.70313,19281.89258,20912.43945,13760.93652,22067.76563,8309.352539,17422.27734,12206.34277,11590.60547,13818.4209,7404.472168,14427.79102,18238.00195,12950.10254,12379.30762,7213.290039,7339.157227,12561.0791,17447.625,12731.30859,14987.83496,7559.491699,13153.58887,8697.694336
Q9BRT9,45,22813.79102,19116.65039,18376.55078,19325.7207,19985.89063,18023.11719,17032.32227,17805.125,18690.45117,19063.67578,19217.43359,16303.46777,19835.27148,19859.67578,16328.41699,18270.21289,21642.29492,19853.38867,19878.83398,18014.38867,24178.44727,18748.14258,21168.92188,23008.52148,22062.80078,18267.41016,21418.64648,21036.91406,14459.21973,16302.4043,8758.364258,12980.89453
Q9BRU9,43,24317.82617,24053.0625,21979,24451.60156,26288.45898,24396.47266,27664.14258,22046.80078,26382.49023,28241.66211,27225.25,26906.70898,30100.86719,31521.28711,25531.0332,27874.77344,39598.9375,25513.46289,34345.58203,28583.38867,29851.50391,23625.93945,28187.52539,36706.0625,45757.64063,34457.14844,38510.37109,46515.32031,29923.61523,28266.68945,20946.55078,33951.30078
Q9BRX2,43,16415.46289,17832.06641,17178.1582,15577.89941,14780.52148,15147.78906,15679.96387,15931.04688,20908.60742,19912.76563,20463.03711,17577.61328,25958.79297,24515.97266,23848.55469,22895.20117,31982.625,35528.63672,32075.03906,30452.62109,46352.50391,41456.92578,43555.95703,39469.26953,40098.26563,41936.61719,41550.51172,44056.30469,30944.88281,30492.95117,34879.12109,30756.82422
Q9BRX5,52,90943.85156,79605.91406,80157.67969,79972.32813,88504.51563,78941.75781,80162.32813,86266.49219,70552.54688,76728.61719,80350.16406,76154.35938,82205.48438,87853.51563,85417.15625,77520.6875,81618.07031,90510.33594,78357.28125,83512.89844,87697.01563,87776.73438,82959.16406,75804.65625,73000.65625,87797.13281,77391.53125,73625.54688,80141.94531,84296.14063,76724.51563,79611.51563
Q9BRX9,50,7608.80957,7656.516113,6522.394531,7456.641113,7791.002441,6678.200195,7811.200195,5759.802734,6690.482422,5986.537598,6760.725586,6093.122559,4683.950684,6039.969238,3997.610596,7291.97998,3141.746094,5204.162109,5395.18457,5652.636719,5821.504883,3101.202148,3851.659912,6454.29834,7434.972168,5164.952637,6376.750488,4424.86084,3832.182129,5064.968262,4156.652832,4373.124023
Q9BRZ2,27,27231.07813,26434.69727,28235.80859,27781.75781,28273.64063,22960.99609,23259.96875,25104.61523,28288.40234,25907.81836,27562.69141,25880.80273,29231.07813,26185.11133,22378.4375,27683.86914,29941.48047,25631.09375,27729.33789,28616.34375,29952.66602,32848.60156,28913.28516,26057.88867,46346,40961.08203,39998.19922,38420.23438,51009.44531,44631.45313,40220.33203,42485.08984
Q9BS40,48,24589.02344,29796.18555,23320.47461,25156.83594,24963.28711,26982.21875,14776.40723,17120.48047,22489.41602,21914.60938,18033.67383,17869.55469,22850.66211,16812.85938,20678.45117,19705.90234,14268.02637,7401.119629,11439.98145,7513.080078,16700.31055,5079.014648,16067.78223,17348.75781,19000.50391,15186.72168,19036.15625,19452.47852,18193.27344,19932.79883,18182.1582,18226.67773
Q9BSB4,43,21519.19922,18818.68945,15936.27051,17335.76953,26846.95703,14641.41309,14272.81641,14533.01172,34770.43359,27014.55469,21715.89258,23047.125,29791.58398,27119.23828,25623.49805,23010.46289,49715.98438,16969.92383,18020.92578,15092.22363,34708.76172,27707.29102,22992.94141,35374.78125,36201.875,27477.35352,26936.79492,32048.38867,28583.32422,10420.03516,15782.47949,14595.97363
Q9BSC4,16,37933.73438,34568.50391,37246.50781,37006.36719,38147.03906,35332.87109,35601.38672,37019.375,32944.40625,30120.5293,28563.66797,30631.88281,31073.53125,30102.72852,30309.66602,32116.26953,27854.60156,20814.16406,27693.70117,28896.58594,22993.33594,20620.09766,22308.46289,22672.99805,24380.89453,27598.5332,24788.86914,23981.51367,22808.77734,18619.60547,24164.25391,21375.01367
Q9BSD7,50,64071.08594,56928.79688,67375.36719,75848.07813,54520.85938,19840.24414,18183.62109,43690.70313,43853.10547,31456.16211,32565.61328,40798.83203,46086.01172,44478.05469,26579.05664,37152.9375,16106.07715,38484.12109,13036.53516,8775.956055,31155.46484,27700.30469,6649.568848,10073.00195,33599.83984,33749.40625,31080.57227,27943.59375,24463.51172,29040.19727,34732.62109,8591.915039
Q9BSJ2,29,15280.91113,15355.82324,14597.81738,16776.45898,15716.99414,15486.0791,13692.125,16119.90332,16214.58301,15254.49219,14357.02734,14269.95117,14301.08398,15292.43457,15793.91992,14580.9502,12245.60938,10916.52637,12800.66797,12218.33496,9121.375,9010.029297,10658.77246,11171.0918,9431.616211,8758.981445,10395.95703,8619.745117,10171.40527,10830.08691,8829.830078,9739.282227
Q9BSJ8,39,30032.76953,27270.86523,27462.17188,26662.20117,27598.68555,27225.38672,24659.3418,24026.89063,35788.64063,34667.07813,32895.24219,31430.39648,31003.96875,28007.50977,29045.73047,29930.7168,19505.70508,16626.98828,15187.0918,15152.45117,16182.91113,17574.41992,18628.37695,17027.80664,17152.26758,16032.66602,17298.80078,19383.08984,29317.72656,24158.62891,23347.30078,25303.29492
Q9BSM1,49,9162.361328,9780.40332,5997.666992,4149.788574,8491.589844,7145.879883,5124.16748,5123.775391,7250.46582,8359.391602,8948.435547,9087.239258,6481.578125,7287.647949,6190.812988,1896.542725,10418.54785,6930.017578,4710.723633,3387.882568,5403.960938,2198.485107,3612.037109,5178.602539,6699.547852,4249.088867,7092.936523,6755.195313,4633.927246,3939.587891,4499.610352,4069.946289
Q9BST9,13,18170.64258,18573.59766,20177.1582,27106.31055,3691.551758,17876.71875,16681.42773,16860.63086,17060.29492,20200.13281,16219.50684,19722.81641,11204.59961,2814.713623,2775.531494,8820.962891,19275.64844,18490.58203,7966.808105,41358.03516,4974.746094,2787.677246,4670.914551,2241.8396,9886.678711,4625.578125,2364.490967,3828.767578,3528.294922,7829.450195,3757.802002,6480.734863
Q9BSV6,45,24079.64844,23561.75,18510.36914,23933.20703,22614.17969,16810.94336,19295.47656,20864.31055,19761.20508,20866.33008,21752.88672,22459.13086,22660.20508,19337.15234,21022.16211,19104.84375,22031.79688,20097.33398,22234.40039,19476.16602,21190.76563,17612.39258,25002.42773,21010.875,19120.48242,22296.62891,18481.9375,19043.34961,18835.33203,15735.50488,12577.10352,16835.15039
Q9BT22,46,16305.14063,16282.41016,16150.39551,14924.60449,12510.92285,13603.97852,12371.40234,11273.85547,19977.28906,16258.2168,16982.40625,10539.11621,16184.98145,14470.47656,13823.05371,15126.74121,11329.13867,7525.604004,5736.905273,8633.373047,12106.1377,3720.164063,4267.694824,6707.980957,20910.82031,16675.84961,27810.64844,18225.42969,21645.00781,25000.02344,18820.26953,29820.50977
Q9BT78,59,14165.34277,14166.4082,14028.29395,14178.13574,13209.61914,11801.18555,11929.54492,11993.72363,16586.06641,16538.5332,16166.69531,15313.10645,15666.89453,16345.23047,17214.69531,14819.77051,10986.21387,10233.99902,10588.53906,10298.77637,9844.192383,10844.77246,9049.329102,12234.07031,12133.98535,8135.033691,12216.05957,10148.97754,12818.80176,11842.83008,10686.23926,12017.28125
Q9BTA9,16,33153.04297,27396.66602,28015.65234,26027.36914,35518.59766,26752.45898,29124.05273,28839.15039,28717.61914,29802.23438,30514.36133,24778.21875,24649.93945,24582.7168,23416.94922,22178.92383,24866.99609,28552.9043,15137.14551,24888.40039,20763.53516,12104.48047,23316.61328,14300.51465,20176.69141,22277.85156,17890.28125,24583.76563,16810.50391,19649.73828,17273.76563,17093.875
Q9BTC0,63,67975.88281,68420.48438,68260.60156,67326.25,70438.125,69276.71094,68962.54688,69502.25781,61468.14063,62321.06641,62048.63281,62546.21875,60218.34766,61640.72266,60475.18359,59882.91406,66989.23438,64906.98828,62632.90625,65739.16406,62233.30078,60965.37891,63923.34375,63240.81641,64405.76563,64393.42969,62387.01953,62411.42578,55566.26953,55858.00391,53718.97656,53999.69531
Q9BTC8,65,45177.32422,44108.58594,40038.92578,47303.85938,44647.43359,40321.24219,38467.78125,40174.55859,47745.94922,47982.48828,43688.87891,40733.84766,40852.49609,36056.85156,37530.82422,37698.53125,58822.24609,35397.77734,36737.37109,36320.52734,36952.62109,33537.25,34021.69922,37291.5,33909.70313,36775.53125,33310.84766,37388.72656,40304.96484,33992.91406,34233.4375,32847.90625
Q9BTD8,30,91788.96875,73324.625,82325.35156,106971.1719,101671.6016,75626.15625,68809.80469,58829.65625,83562.40625,65891.39844,54863.02344,58124.81641,92753.01563,67754.88281,69280.11719,58792.07813,57374.19531,65885.8125,55771.16406,66674.75,64593.52344,51987.75391,43951.14844,33496.77344,24651.91602,41192.80859,23796.60547,37949.80859,43606.21875,28723.0918,42659.29297,25996.23242
Q9BTE1,12,43527.85156,30459.38672,51009.23438,39031.1875,40898.98438,35998.80859,31247.3457,32967.38672,43585.19141,44239.42578,45031.12891,42467.27344,44031.83594,45890.45703,44103.58203,40523.44922,36100.41016,16102.31445,16714.70117,15102.53223,21729.20508,6976.250977,12087.48535,7758.806152,22579.52344,16848.97461,16341.46875,19212.95117,25865.82031,23740.70898,16065.19336,15749.46582
Q9BTE3,42,38611.10938,37209.32813,38025.76563,38022.45703,40404.00781,38879.27344,39283.40625,38268.07031,44638.76953,42192.00391,41844.07422,40715.45703,45572.41797,43909.80078,45422.08203,44776.77734,44027.67969,39793.17188,43025.76563,40372.92188,37556.07031,37910.58203,38885.10156,39372.10156,37058.58594,37913.25781,39173.00781,35509.15234,33373.12891,33287.52344,30423.30664,33994.73828
Q9BTE6,8,21250.21875,20548.90234,21020.66406,20327.95313,25698.1582,20362.17578,21908.06836,19965.52539,24139.62695,22303.91211,21814.79883,23357.63477,23618.43945,21138.13672,20952.4375,20430.1582,22121.04297,21085.68359,19002.34766,19561.18164,18890.37891,20276.55664,18670.21289,15095.02539,17426.76367,18967.63477,17422.03906,18191.2207,14536.08594,13999.74219,15664.73145,15468.2627
Q9BTE7,10,41826.12109,36530.24219,38574.625,37702.5,35116.30859,38369.73828,39369.47266,41665.82422,35668.26172,37697.05469,36619.375,37556.96094,32846.65625,32528.46094,36803.01953,39728.97656,39108.75781,39653.13672,34781.66406,32228.35156,36325.33594,37005.67578,33828.28516,34084.58203,30170.38281,27308.29102,31471.46484,31594.15234,29409.55273,23214.80078,29250.60352,31493.32422
Q9BTL3,58,81360.92188,64736.71875,73356.54688,76519.85156,86832.70313,75643.21094,65542.76563,73348.27344,64339.73047,70518.33594,60286.8125,64154.77734,76704.89844,75976.71875,77316.39063,72734.86719,78808.20313,71790.09375,74657.63281,78678.44531,68609.35938,95847.20313,91345.25781,80826.78906,69568.60938,91037.77344,92267.14844,70102.10938,80913.82031,82691.76563,81857.20313,74194.3125
Q9BTL4,22,2211.243408,5952.702148,480.7056274,3539.36084,5266.837891,6469.269531,3414.061768,6360.712402,21163.81836,26466.05273,26329.57813,25359.13281,31196.43555,31431.37305,34294.17578,37315.67969,23687.10352,30589.0918,34476.36328,31517.73633,16907.54102,14925.60156,17227.00977,14124.56055,11935.31543,11033.58398,11030.92969,10073.75781,11495.81641,7694.388672,3692.978027,6368.939453
Q9BTM9,24,45787.94141,34296.97266,32008.13281,32939.67188,49967.21484,42318.80078,39696.30469,35737.64844,53130.57813,44176.10547,40830.41016,32990.40625,58043.78516,50278.89844,53162.33984,42675.58984,41766.53125,48372.08594,45629.90234,39522.36719,38574.53516,46428.15234,50642.12891,49781.87109,48030.32031,41225.49219,47977.94922,56670.67969,53303.74219,54735.03906,66787.21875,66627.125
Q9BTT0,51,82791.17969,78558.09375,76490.88281,74782.17188,78298.72656,74747.07813,74081.21094,66812.58594,75343.14063,76920.19531,73656.42188,71692.60156,74734.3125,64023.14063,69361.25781,65838.66406,71329.39063,76267.5625,75540.83594,74350.6875,72577.67188,74950.47656,80744.08594,81393.5,84302.57031,77732.44531,91501.25781,78860.53125,82751.71094,76315.38281,74118.17969,77851.49219
Q9BTW9,35,37632.58203,39585.39844,38502.96484,38735.44531,37197.73047,40524.07422,39743.14453,36362.76563,42144.87109,46436.25,45502.28125,43794.90625,42915.20703,40962.31641,42605.46094,41937.44141,38174.63672,33497.83984,35431.75781,31673.70508,31889.31836,29046.61523,32761.58789,35669.00781,37848.17578,32812.53906,36321.99609,35702.77734,40660.77344,35151.94141,37815.21094,40182.91797
Q9BTX1,14,19888.57227,21886.98438,18273.40039,27395.32422,16957.77344,24642.45703,23139.37695,18950.41602,21679.06836,26219.36914,23860.85938,16981.1582,18067.08398,16556.5625,22721.08984,18865.57813,22393.02539,20386.12305,19814.13086,21568.50391,22469.67969,18810.46484,14429.53809,20408.01172,23231.32031,20727.79883,23437.87891,15363.86914,19677.17188,15608.33984,19341.20898,17543.86133
Q9BTY7,60,19885.19922,16846.73438,15895.37109,15098.75391,15507.84766,13931.69629,11330.68262,13150.21387,26062.13867,17770.64063,17747.48438,14883.43848,20763.37891,16289.32715,16986.57031,14268.96875,11374.86719,8147.908203,11422.50098,13357.87598,10827.4209,10258.41309,11645.93262,11001.90723,9283.045898,10347.71484,10275.43848,10914.23828,11883.4541,9618.577148,13751.08008,8075.95752
Q9BU76,1,29835.08984,27645.07031,26658.05469,26760.31836,28864.76367,26545.71289,27047.40234,25444.51953,26584.20898,27377.19531,23720.62305,25931.2207,30417.29297,26073.70898,24129.29297,26954.65625,35893.77734,35976.51953,35552.8125,34010.00391,38485.39453,40767.03906,39569.625,40602.80078,38159.71875,38652.4375,38893.48438,34311.96484,24618.57031,26141.61719,29103.17578,30265.55859
Q9BU89,58,17586,19424.55273,14791.37207,16614.89258,19149.5625,17729.16211,12995.80371,15739.52148,19753.00586,13134.85156,14418.6709,15510.74023,17914.21289,19179.01563,19637.57813,21860.24805,26771.18555,24917.86719,24575.29492,25912.49219,34783.08594,32930.94531,32055.12891,32915.49219,33778.82031,31111.04883,31558.14844,36127.33594,23234.25977,25451.49414,30989.07031,28754.48242
Q9BUB4,13,14385.4834,15897.19238,15555.97461,12965.93262,11781.37695,10151.18555,9178.928711,7996.133301,8634.889648,10335.88184,9665.53418,10997.26563,7480.839844,4709.372559,9444.676758,6193.112793,12561.45898,9484.831055,13470.47852,12535.42773,6994.686035,2822.673584,9470.155273,2636.696045,6110.149902,6568.344727,6975.103516,5357.978027,15301.10059,8819.054688,3666.176025,5918.091309
